Code	ISU_CD	Name	Market	Dept	Close	ChangeCode	Changes	ChagesRatio	Open	High	Low	Volume	Amount	Marcap	Stocks	MarketId
006140	KR7006140008	피제이전자	KOSDAQ	우량기업부	6440	2	-70	-1.08	6510	6550	6410	38931	251134100	96600000000	15000000	KSQ
006880	KR7006880009	신송홀딩스	KOSPI		8160	1	210	2.64	7850	8380	7850	744212	6066548360	96523481280	11828858	STK
219420	KR7219420007	링크제니시스	KOSDAQ	기술성장기업부	8400	2	-550	-6.15	8790	8790	8230	631775	5329656140	96343858800	11469507	KSQ
016880	KR7016880007	웅진	KOSPI		1204	2	-4	-0.33	1188	1218	1182	239758	287093571	96232204320	79927080	STK
293580	KR7293580007	나우IB	KOSDAQ	중견기업부	1004	1	19	1.93	973	1009	973	307576	304447885	96153080000	95770000	KSQ
208140	KR7208140004	정다운	KOSDAQ	우량기업부	2935	2	-45	-1.51	2980	2985	2910	179658	529086190	95928262010	32684246	KSQ
011150	KR7011150000	CJ씨푸드	KOSPI		2660	2	-20	-0.75	2665	2685	2645	82849	220626685	95575856180	35930773	STK
308080	KR7308080001	바이젠셀	KOSDAQ	기술성장기업부	4980	2	-5	-0.1	4995	5030	4905	16841	83334070	95445385200	19165740	KSQ
122310	KR7122310006	제노레이	KOSDAQ	우량기업부	6540	2	-70	-1.06	6600	6620	6510	42241	276132700	95182139760	14553844	KSQ
360350	KR7360350003	코셈	KOSDAQ	기술성장기업부	16800	2	-240	-1.41	17130	18000	16610	280770	4853636570	95121096000	5661970	KSQ
196300	KR7196300008	애니젠	KOSDAQ	기술성장기업부	16000	2	-210	-1.3	16210	16950	15890	28726	464377380	94996704000	5937294	KSQ
241770	KR7241770007	메카로	KOSDAQ	우량기업부	9320	2	-180	-1.89	9380	9390	9140	50691	467331230	94995404800	10192640	KSQ
368600	KR7368600003	아이씨에이치	KOSDAQ	기술성장기업부	5400	1	20	0.37	5360	5410	5190	52783	278912950	94707068400	17538346	KSQ
263050	KR7263050007	유틸렉스	KOSDAQ	기술성장기업부	2570	2	-50	-1.91	2640	2640	2555	79102	203775980	94480537350	36762855	KSQ
215100	KR7215100009	로보로보	KOSDAQ	벤처기업부	4640	2	-5	-0.11	4610	4660	4605	45004	207943225	94416826560	20348454	KSQ
032790	KR7032790008	엠젠솔루션	KOSDAQ	벤처기업부	2260	1	15	0.67	2050	2570	2045	7757533	17912420755	94369832380	41756563	KSQ
048430	KR7048430003	유라테크	KOSDAQ	중견기업부	8190	2	-290	-3.42	8310	8600	8150	270178	2247143000	94348800000	11520000	KSQ
039240	KR7039240007	경남스틸	KOSDAQ	우량기업부	3495	1	95	2.79	3400	3505	3395	457246	1581987375	94293715980	26979604	KSQ
950200	KR8840150005	소마젠	KOSDAQ	외국기업(소속부없음)	4900	2	-110	-2.2	5010	5010	4900	29024	143297465	94256659700	19236053	KSQ
003480	KR7003480001	한진중공업홀딩스	KOSPI		3190	1	10	0.31	3185	3200	3155	33713	106735610	94200100280	29529812	STK
265560	KR7265560003	영화테크	KOSDAQ	벤처기업부	8800	2	-10	-0.11	8810	8810	8690	18333	160138930	94073584000	10690180	KSQ
347000	KR7347000002	센코	KOSDAQ	기술성장기업부	2850	2	-75	-2.56	2875	2910	2850	208432	596928810	94064181600	33004976	KSQ
222040	KR7222040008	코스맥스엔비티	KOSDAQ	중견기업부	4560	2	-100	-2.15	4580	4680	4535	137408	627953765	94063680000	20628000	KSQ
036090	KR7036090009	위지트	KOSDAQ	중견기업부	794	1	4	0.51	796	800	789	410272	325227214	94003473496	118392284	KSQ
044820	KR7044820009	코스맥스비티아이	KOSPI		9780	3	0	0.0	9780	9850	9720	10064	98200520	93926347380	9603921	STK
158430	KR7158430009	아톤	KOSDAQ	벤처기업부	4160	2	-40	-0.95	4135	4200	4135	82168	341687215	93918801600	22576635	KSQ
037440	KR7037440005	희림	KOSDAQ	우량기업부	6740	1	10	0.15	6700	6770	6670	59341	398996390	93837481500	13922475	KSQ
101140	KR7101140002	인바이오젠	KOSPI		9340	0	0	0.0	0	0	0	0	0	93812977440	10044216	STK
241690	KR7241690007	유니테크노	KOSDAQ	우량기업부	3825	2	-60	-1.54	3885	3915	3805	96541	370654080	93600450450	24470706	KSQ
053260	KR7053260006	금강철강	KOSDAQ	우량기업부	4995	2	-45	-0.89	5030	5040	4995	9289	46508725	93506400000	18720000	KSQ
217500	KR7217500008	러셀	KOSDAQ	벤처기업부	2930	2	-20	-0.68	2935	2935	2885	60520	175666540	93209160000	31812000	KSQ
039860	KR7039860002	나노엔텍	KOSDAQ	중견기업부	3475	2	-25	-0.71	3470	3520	3470	68379	238577925	93156503825	26807627	KSQ
376930	KR7376930004	노을	KOSDAQ	기술성장기업부	2520	2	-55	-2.14	2540	2570	2500	213251	537770190	93106591200	36947060	KSQ
036640	KR7036640001	HRS	KOSDAQ	우량기업부	5680	1	290	5.38	5350	5810	5310	446960	2529911980	92895264000	16354800	KSQ
393210	KR7393210000	토마토시스템	KOSDAQ	기술성장기업부	6030	1	360	6.35	5770	6260	5490	2384287	14333430690	92599960320	15356544	KSQ
056730	KR7056730005	CNT85	KOSDAQ	중견기업부	1249	2	-22	-1.73	1249	1276	1231	8642	10733042	92564871314	74111186	KSQ
086040	KR7086040003	바이오톡스텍	KOSDAQ	벤처기업부	5800	2	-90	-1.53	5830	6040	5800	142627	838100920	92557832600	15958247	KSQ
054920	KR7054920004	한컴위드	KOSDAQ	중견기업부	3280	2	-90	-2.67	3325	3405	3265	132970	437452155	92552025680	28217081	KSQ
276040	KR7276040003	스코넥	KOSDAQ	기술성장기업부	7360	2	-380	-4.91	7540	7630	7260	196738	1455638150	92400928640	12554474	KSQ
002800	KR7002800001	신신제약	KOSDAQ	중견기업부	6090	2	-40	-0.65	6190	6190	6020	84683	513527410	92388345000	15170500	KSQ
033830	KR7033830001	티비씨	KOSDAQ	중견기업부	923	1	8	0.87	903	930	903	119809	110189936	92300000000	100000000	KSQ
006740	KR7006740005	영풍제지	KOSPI		1981	2	-34	-1.69	2005	2010	1981	596772	1187107627	92081135188	46482148	STK
024880	KR7024880007	케이피에프	KOSDAQ	우량기업부	4450	3	0	0.0	4455	4465	4420	55020	244115615	92038451100	20682798	KSQ
389470	KR7389470006	인벤티지랩	KOSDAQ	기술성장기업부	10860	2	-270	-2.43	11100	11280	10850	70306	776142060	91805618160	8453556	KSQ
192250	KR7192250009	케이사인	KOSDAQ	벤처기업부	1297	2	-35	-2.63	1322	1322	1281	1250183	1622677604	91660620329	70671257	KSQ
130580	KR7130580004	나이스디앤비	KOSDAQ	우량기업부	5940	1	50	0.85	5940	6020	5890	12593	74641160	91476000000	15400000	KSQ
009190	KR7009190000	대양금속	KOSPI		2325	2	-45	-1.9	2345	2365	2270	489499	1123797015	91315439850	39275458	STK
014200	KR7014200000	광림	KOSDAQ	관리종목(소속부없음)	1006	0	0	0.0	0	0	0	0	0	91250936176	90706696	KSQ
053980	KR7053980009	오상자이엘	KOSDAQ	우량기업부	4805	2	-40	-0.83	4800	4915	4800	20387	98585695	91212272315	18982783	KSQ
003610	KR7003610003	방림	KOSPI		2155	2	-5	-0.23	2155	2155	2100	83636	177545220	91186863950	42314090	STK
064240	KR7064240005	홈캐스트	KOSDAQ	중견기업부	2600	2	-5	-0.19	2605	2670	2570	57325	148986055	91098831200	35038012	KSQ
057680	KR7057680001	티사이언티픽	KOSDAQ	중견기업부	1325	2	-6	-0.45	1331	1335	1310	135322	178428395	91020578200	68694776	KSQ
010470	KR7010470003	오리콤	KOSDAQ	우량기업부	7600	2	-320	-4.04	7920	7920	7500	83504	640942990	91010380000	11975050	KSQ
009780	KR7009780008	엠에스씨	KOSDAQ	우량기업부	5170	2	-160	-3.0	5320	5350	5160	46429	243845010	90992000000	17600000	KSQ
069510	KR7069510006	에스텍	KOSDAQ	벤처기업부	8310	2	-40	-0.48	8360	8470	8200	7220	59484630	90662100000	10910000	KSQ
347860	KR7347860009	알체라	KOSDAQ	투자주의환기종목(소속부없음)	4205	1	90	2.19	4110	4255	4030	93348	389271365	90619314260	21550372	KSQ
352700	KR7352700009	씨앤투스	KOSDAQ	우량기업부	3320	2	-25	-0.75	3305	3355	3270	69666	230662550	90559304680	27276899	KSQ
950110	KR8392070007	SBI핀테크솔루션즈	KOSDAQ	외국기업(소속부없음)	3755	2	-5	-0.13	3760	3760	3720	6528	24464050	90317287700	24052540	KSQ
226340	KR7226340008	본느	KOSDAQ	중견기업부	2545	2	-15	-0.59	2545	2660	2495	1210096	3103523555	90063299850	35388330	KSQ
013520	KR7013520002	화승코퍼레이션	KOSPI		1799	2	-40	-2.18	1780	1838	1780	103679	186533359	90042202348	50051252	STK
452160	KR7452160005	제이엔비	KOSDAQ	중견기업부	9770	2	-270	-2.69	10160	10160	9560	33367	329263500	90025381670	9214471	KSQ
064850	KR7064850001	에프앤가이드	KOSDAQ	벤처기업부	7450	1	20	0.27	7430	7480	7390	10259	76153890	89996000000	12080000	KSQ
226400	KR7226400000	오스테오닉	KOSDAQ	기술성장기업부	4350	2	-45	-1.02	4365	4385	4150	429859	1817282435	89877964350	20661601	KSQ
009410	KR7009410002	태영건설	KOSPI		2310	0	0	0.0	0	0	0	0	0	89856916380	38899098	STK
001380	KR7001380005	SG글로벌	KOSPI		1998	2	-32	-1.58	2030	2065	1998	83039	166506408	89838357714	44964143	STK
170790	KR7170790000	파이오링크	KOSDAQ	우량기업부	13080	2	-210	-1.58	13100	13430	13010	20402	267621510	89680796400	6856330	KSQ
009200	KR7009200007	무림페이퍼	KOSPI		2155	1	25	1.17	2125	2155	2120	134219	287637080	89668063050	41609310	STK
200350	KR7200350007	래몽래인	KOSDAQ	기술성장기업부	12980	2	-40	-0.31	12890	13210	12620	104504	1343634610	89532314740	6897713	KSQ
352910	KR7352910004	오비고	KOSDAQ	기술성장기업부	7340	2	-230	-3.04	7570	7650	7320	41720	308662660	89509890720	12194808	KSQ
412350	KR7412350001	레이저쎌	KOSDAQ	기술성장기업부	10280	1	720	7.53	9250	10370	8850	1958037	19314868250	89502532160	8706472	KSQ
023810	KR7023810005	인팩	KOSPI		8950	2	-30	-0.33	8980	8980	8770	15980	141559850	89500000000	10000000	STK
333620	KR7333620003	엔시스	KOSDAQ	벤처기업부	8470	2	-170	-1.97	8580	8650	8440	44397	377703690	89412233680	10556344	KSQ
080000	KR7080000003	에스엔유	KOSDAQ	우량기업부	2605	3	0	0.0	2585	2625	2580	72816	188754955	89411076350	34322870	KSQ
006370	KR7006370001	대구백화점	KOSPI		8260	1	50	0.61	8210	8270	8170	10800	88746180	89386506860	10821611	STK
185490	KR7185490000	아이진	KOSDAQ	벤처기업부	3300	2	-30	-0.9	3325	3420	3265	64932	216645090	89198287200	27029784	KSQ
200230	KR7200230001	텔콘RF제약	KOSDAQ	중견기업부	768	2	-4	-0.52	741	770	741	117696	89422900	89084099328	115994921	KSQ
011320	KR7011320009	유니크	KOSDAQ	중견기업부	4600	2	-75	-1.6	4675	4700	4525	75870	350128400	88875197000	19320695	KSQ
270870	KR7270870009	뉴트리	KOSDAQ	우량기업부	9660	1	240	2.55	9290	9800	9290	48354	461793620	88874163840	9200224	KSQ
003780	KR7003780004	진양산업	KOSPI		6830	1	40	0.59	6790	6830	6680	105194	711443510	88790000000	13000000	STK
348350	KR7348350000	위드텍	KOSDAQ	우량기업부	8700	2	-40	-0.46	8630	8960	8630	13155	115972470	88597320000	10183600	KSQ
011370	KR7011370004	서한	KOSDAQ	우량기업부	878	2	-12	-1.35	890	891	871	119138	105244642	88585691470	100894865	KSQ
187420	KR7187420005	제노포커스	KOSDAQ	기술성장기업부	3890	2	-95	-2.38	3980	4020	3810	29142	113976635	88530292700	22758430	KSQ
005740	KR7005740006	크라운해태홀딩스	KOSPI		5960	3	0	0.0	5960	5980	5890	9719	57518190	88490188120	14847347	STK
088130	KR7088130000	동아엘텍	KOSDAQ	우량기업부	8290	2	-180	-2.13	8380	8570	8160	101468	841786970	88395756020	10662938	KSQ
046120	KR7046120002	오르비텍	KOSDAQ	중견기업부	3255	1	10	0.31	3210	3265	3185	236072	760258505	88109022120	27068824	KSQ
066310	KR7066310004	큐에스아이	KOSDAQ	벤처기업부	9500	2	-130	-1.35	9630	9630	9400	15736	149016800	88080399500	9271621	KSQ
208340	KR7208340000	파멥신	KOSDAQ	관리종목(소속부없음)	2915	0	0	0.0	0	0	0	0	0	88036229820	30201108	KSQ
136410	KR7136410008	아셈스	KOSDAQ	벤처기업부	7980	2	-90	-1.12	8000	8060	7920	8012	63694300	87932465880	11019106	KSQ
020710	KR7020710000	시공테크	KOSDAQ	우량기업부	4385	2	-10	-0.23	4350	4425	4345	42612	186218770	87910348450	20047970	KSQ
244920	KR7244920005	에이플러스에셋	KOSPI		3880	2	-10	-0.26	3870	3900	3865	15864	61453575	87717848840	22607693	STK
092440	KR7092440007	기신정기	KOSPI		2995	3	0	0.0	2995	3000	2975	7308	21811470	87454000000	29200000	STK
347770	KR7347770000	핌스	KOSDAQ	벤처기업부	3820	2	-100	-2.55	3875	3920	3810	49537	189774350	87313900440	22857042	KSQ
205500	KR7205500002	액션스퀘어	KOSDAQ	중견기업부	1679	1	3	0.18	1690	1690	1615	25110	41519694	87187313480	51928120	KSQ
276730	KR7276730009	제주맥주	KOSDAQ	기술성장기업부	1489	1	14	0.95	1475	1494	1364	752665	1083480062	87038141499	58454091	KSQ
142280	KR7142280007	녹십자엠에스	KOSDAQ	중견기업부	4115	2	-50	-1.2	4145	4175	4090	37964	155858970	86975508265	21136211	KSQ
339950	KR7339950008	아이비김영	KOSDAQ	중견기업부	1935	2	-26	-1.33	1951	1960	1916	202214	390372178	86971777425	44946655	KSQ
024910	KR7024910002	경창산업	KOSDAQ	우량기업부	2420	2	-55	-2.22	2435	2465	2360	717932	1726872265	86681992100	35819005	KSQ
288980	KR7288980006	모아데이타	KOSDAQ	기술성장기업부	2570	2	-180	-6.55	2645	2660	2530	2319474	5975356575	86562256840	33681812	KSQ
016090	KR7016090003	대현	KOSPI		1952	2	-9	-0.46	1960	1967	1949	187735	367317116	86439069120	44282310	STK
012790	KR7012790002	신일제약	KOSDAQ	우량기업부	7210	2	-190	-2.57	7370	7370	7210	35538	258087400	86422052150	11986415	KSQ
007590	KR7007590003	동방아그로	KOSPI		6340	2	-10	-0.16	6340	6350	6290	9354	59080250	86335438180	13617577	STK
128660	KR7128660008	피제이메탈	KOSDAQ	중견기업부	3480	2	-50	-1.42	3525	3525	3465	49480	172429805	86315724120	24803369	KSQ
160550	KR7160550000	NEW	KOSDAQ	중견기업부	3090	2	-60	-1.9	3150	3150	3040	98523	303492650	86229867540	27906106	KSQ
004540	KR7004540001	깨끗한나라	KOSPI		2315	2	-30	-1.28	2335	2385	2315	64553	150327460	86212204295	37240693	STK
043910	KR7043910009	자연과환경	KOSDAQ	중견기업부	1058	1	11	1.05	1045	1060	1037	368769	386117656	86112161506	81391457	KSQ
025550	KR7025550005	한국선재	KOSDAQ	우량기업부	3685	1	75	2.08	3610	3690	3605	120654	441496080	85860500000	23300000	KSQ
105740	KR7105740005	디케이락	KOSDAQ	우량기업부	8450	2	-40	-0.47	8490	8490	8360	41603	350211100	85822534850	10156513	KSQ
302550	KR7302550009	리메드	KOSDAQ	기술성장기업부	2800	1	90	3.32	2710	2980	2545	549463	1490300520	85786624000	30638080	KSQ
354200	KR7354200008	엔젠바이오	KOSDAQ	기술성장기업부	6650	2	-30	-0.45	6680	6730	6360	151846	1002338940	85713359550	12889227	KSQ
064480	KR7064480007	브리지텍	KOSDAQ	벤처기업부	7170	2	-140	-1.92	7330	7330	7090	124503	892300700	85699425000	11952500	KSQ
322180	KR7322180001	티라유텍	KOSDAQ	벤처기업부	5180	2	-140	-2.63	5260	5340	5150	69704	363508560	85570880500	16519475	KSQ
383930	KR7383930005	디티앤씨알오	KOSDAQ	중견기업부	6700	2	-380	-5.37	6920	7100	6590	386009	2603357010	85294430400	12730512	KSQ
009730	KR7009730003	코센	KOSDAQ	중견기업부	2790	2	-90	-3.13	2855	2900	2785	417192	1170703545	85253399460	30556774	KSQ
033540	KR7033540006	파라텍	KOSDAQ	중견기업부	2285	2	-60	-2.56	2345	2345	2245	170972	388475070	85081522570	37234802	KSQ
263540	KR7263540007	어스앤에어로스페이스	KOSDAQ	관리종목(소속부없음)	5950	0	0	0.0	0	0	0	0	0	85049841450	14294091	KSQ
065650	KR7065650004	메디프론	KOSDAQ	중견기업부	1399	1	1	0.07	1397	1412	1364	812770	1134726400	84976391791	60740809	KSQ
011300	KR7011300001	성안	KOSPI		1202	2	-9	-0.74	1211	1224	1193	169736	204018257	84803245570	70551785	STK
090410	KR7090410002	덕신하우징	KOSDAQ	벤처기업부	1840	2	-18	-0.97	1850	1863	1830	220762	406329113	84794734800	46084095	KSQ
365330	KR7365330000	에스와이스틸텍	KOSDAQ	중견기업부	2770	2	-45	-1.6	2800	2830	2670	246200	682816100	84789700000	30610000	KSQ
314140	KR7314140005	알피바이오	KOSDAQ	중견기업부	9780	1	90	0.93	9810	9830	9440	27268	262321390	84757010580	8666361	KSQ
201490	KR7201490000	미투온	KOSDAQ	중견기업부	2710	2	-45	-1.63	2750	2755	2690	82247	223360870	84708556700	31257770	KSQ
147830	KR7147830004	제룡산업	KOSDAQ	벤처기업부	4235	1	155	3.8	4050	4670	4010	4182161	18394612205	84700000000	20000000	KSQ
303530	KR7303530000	이노뎁	KOSDAQ	벤처기업부	11540	2	-80	-0.69	11500	11870	11470	28863	333637250	84695510460	7339299	KSQ
109860	KR7109860007	동일금속	KOSDAQ	우량기업부	9290	3	0	0.0	9300	9300	9210	4738	43742380	84539000000	9100000	KSQ
036670	KR7036670008	KCI	KOSDAQ	우량기업부	7500	2	-40	-0.53	7540	7560	7460	3918	29423900	84525000000	11270000	KSQ
003925	KR7003921004	남양유업우	KOSPI		422500	1	4500	1.08	419000	423000	419000	428	180135500	84500000000	200000	STK
031820	KR7031820004	콤텍시스템	KOSPI		698	2	-6	-0.85	703	708	691	540324	376844880	84493923268	121051466	STK
005800	KR7005800008	신영와코루	KOSPI		9370	2	-80	-0.85	9430	9600	9370	510	4816820	84330000000	9000000	STK
347740	KR7347740003	피엔케이피부임상연구센타	KOSDAQ	중견기업부	2810	2	-20	-0.71	2840	2840	2730	82664	229585205	84329718560	30010576	KSQ
054930	KR7054930003	유신	KOSDAQ	우량기업부	28100	2	-300	-1.06	28350	28450	27900	17914	502886800	84300000000	3000000	KSQ
007110	KR7007110000	일신석재	KOSPI		1085	1	12	1.12	1070	1090	1069	168977	182146674	84040421850	77456610	STK
001560	KR7001560002	제일연마	KOSPI		8400	2	-70	-0.83	8470	8760	8400	5499	46449120	84000000000	10000000	STK
119650	KR7119650000	KC코트렐	KOSPI		1318	1	1	0.08	1320	1329	1304	147248	193653449	83916120266	63669287	STK
004650	KR7004650008	창해에탄올	KOSDAQ	우량기업부	9130	3	0	0.0	9140	9190	9100	3630	33129010	83912780050	9190885	KSQ
004060	KR7004060000	SG세계물산	KOSPI		414	2	-5	-1.19	415	422	411	555274	230721105	83803933440	202424960	STK
000220	KR7000220004	유유제약	KOSPI		4920	2	-65	-1.3	4905	5000	4905	69412	341299770	83799166920	17032351	STK
007980	KR7007980006	태평양물산	KOSPI		1636	2	-9	-0.55	1645	1648	1619	294342	480216733	83722512680	51175130	STK
041650	KR7041650003	상신브레이크	KOSPI		3895	2	-60	-1.52	3905	3965	3880	82327	321964265	83631297750	21471450	STK
224110	KR7224110007	에이텍모빌리티	KOSDAQ	벤처기업부	15660	1	10	0.06	15630	16080	15260	74995	1174372590	83624400000	5340000	KSQ
039290	KR7039290002	인포뱅크	KOSDAQ	우량기업부	9610	1	10	0.1	9600	9660	9530	18782	179860730	83549128580	8693978	KSQ
021820	KR7021820006	세원정공	KOSPI		8340	2	-100	-1.18	8440	8720	8210	27571	229344310	83400000000	10000000	STK
115500	KR7115500001	케이씨에스	KOSDAQ	중견기업부	6950	2	-140	-1.97	7020	7270	6950	61998	435322030	83400000000	12000000	KSQ
137080	KR7137080008	나래나노텍	KOSDAQ	중견기업부	7540	1	480	6.8	7280	8470	7280	3662019	29161992410	83388041880	11059422	KSQ
064520	KR7064520000	테크엘	KOSDAQ	중견기업부	3785	1	10	0.26	3815	3815	3690	14135	53248355	83292562385	22005961	KSQ
171010	KR7171010002	램테크놀러지	KOSDAQ	벤처기업부	5860	2	-50	-0.85	6400	7070	5590	17293626	109897908840	83235768160	14204056	KSQ
204610	KR7204610000	티쓰리	KOSDAQ	벤처기업부	1233	1	10	0.82	1223	1245	1223	291624	359396260	83192630760	67471720	KSQ
308170	KR7308170000	씨티알모빌리티	KOSPI		9650	2	-150	-1.53	9800	9850	9600	11656	112835450	83086500000	8610000	STK
246720	KR7246720007	아스타	KOSDAQ	중견기업부	6290	2	-10	-0.16	6300	6400	6100	26650	165931900	83052876950	13203955	KSQ
263700	KR7263700007	케어랩스	KOSDAQ	중견기업부	4270	2	-50	-1.16	4230	4330	4225	58182	247820785	82898634000	19414200	KSQ
424980	KR7424980001	마이크로투나노	KOSDAQ	기술성장기업부	14000	2	-620	-4.24	14500	14620	13880	73953	1045773800	82864460000	5918890	KSQ
034300	KR7034300004	신세계건설	KOSPI		10670	2	-80	-0.74	10750	10790	10630	2816	30010590	82805111180	7760554	STK
013870	KR7013870001	지엠비코리아	KOSPI		4335	1	35	0.81	4300	4370	4270	13089	56656180	82678333800	19072280	STK
123570	KR7123570004	이엠넷	KOSDAQ	중견기업부	3705	2	-95	-2.5	3735	3765	3660	139060	516407975	82532868990	22276078	KSQ
330730	KR7330730003	스톤브릿지벤처스	KOSDAQ	중견기업부	4545	2	-170	-3.61	4635	4695	4535	73209	336605645	82495522350	18150830	KSQ
000910	KR7000910000	유니온	KOSPI		5280	2	-70	-1.31	5270	5340	5250	115214	609653350	82429348320	15611619	STK
239610	KR7239610009	에이치엘사이언스	KOSDAQ	우량기업부	15260	2	-10	-0.07	15500	15500	15000	3425	51931960	82283674900	5392115	KSQ
357250	KR7357250000	미래에셋맵스리츠	KOSPI		3290	2	-15	-0.45	3305	3305	3230	58095	190505280	82233895450	24995105	STK
290090	KR7290090000	트윔	KOSDAQ	벤처기업부	11070	2	-70	-0.63	10960	11140	10960	1795	19848450	82228712760	7428068	KSQ
037330	KR7037330008	인지디스플레	KOSDAQ	우량기업부	1873	2	-27	-1.42	1892	1910	1868	156981	295487453	82197024552	43885224	KSQ
010960	KR7010960003	삼호개발	KOSPI		3285	3	0	0.0	3290	3295	3260	7362	24133605	82125000000	25000000	STK
321260	KR7321260002	프로이천	KOSDAQ	벤처기업부	2910	2	-110	-3.64	3000	3000	2890	288455	846981430	82038964440	28192084	KSQ
008970	KR7008970006	동양철관	KOSPI		689	1	10	1.47	679	708	676	287839	199210127	81911964810	118885290	STK
053160	KR7053160008	프리엠스	KOSDAQ	중견기업부	13640	2	-90	-0.66	13530	13840	13310	40351	547644320	81840000000	6000000	KSQ
142760	KR7142760008	비엘	KOSDAQ	기술성장기업부	2535	2	-45	-1.74	2560	2565	2460	182566	456389075	81817228935	32275041	KSQ
222810	KR7222810004	세토피아	KOSDAQ	관리종목(소속부없음)	1080	0	0	0.0	0	0	0	0	0	81712098000	75659350	KSQ
163730	KR7163730005	핑거	KOSDAQ	우량기업부	8730	2	-10	-0.11	8670	8790	8640	28430	247203490	81676753830	9355871	KSQ
010170	KR7010170009	대한광통신	KOSDAQ	중견기업부	1096	2	-28	-2.49	1111	1123	1092	153531	169304774	81664237936	74511166	KSQ
33626K	KR733626K013	두산퓨얼셀1우	KOSPI		6100	2	-40	-0.65	6150	6150	6030	5217	31645660	81521620000	13364200	STK
212560	KR7212560007	네오오토	KOSDAQ	우량기업부	10350	2	-400	-3.72	10600	10850	10350	47905	504485350	81505867050	7874963	KSQ
434480	KR7434480000	모니터랩	KOSDAQ	기술성장기업부	6690	2	-550	-7.6	7030	7120	6470	1083069	7250447220	81419307000	12170300	KSQ
189690	KR7189690001	포시에스	KOSDAQ	벤처기업부	2975	1	15	0.51	2920	2990	2900	317546	930415040	81282857775	27321969	KSQ
294140	KR7294140009	레몬	KOSDAQ	중견기업부	1935	1	15	0.78	1920	1959	1882	197215	374450796	81270000000	42000000	KSQ
274400	KR7274400001	이노시뮬레이션	KOSDAQ	기술성장기업부	10390	1	190	1.86	10160	10560	9650	76484	784726840	81247992140	7819826	KSQ
032540	KR7032540007	TJ미디어	KOSDAQ	중견기업부	5830	2	-10	-0.17	5870	5870	5720	15174	87545380	81221280470	13931609	KSQ
052900	KR7052900008	KX하이텍	KOSDAQ	우량기업부	1473	2	-17	-1.14	1461	1488	1441	503470	737544942	81173372541	55107517	KSQ
038870	KR7038870002	에코바이오	KOSDAQ	중견기업부	5790	1	60	1.05	5750	5930	5700	270942	1582874760	81146554710	14014949	KSQ
098120	KR7098120009	마이크로컨텍솔	KOSDAQ	중견기업부	9760	2	-380	-3.75	9840	9980	9580	96804	945403110	81132596160	8312766	KSQ
242040	KR7242040004	나무기술	KOSDAQ	기술성장기업부	2340	1	60	2.63	2255	2350	2230	264712	607971415	80978657760	34606264	KSQ
420570	KR7420570004	제이투케이바이오	KOSDAQ	벤처기업부	14500	2	-600	-3.97	14900	15340	14470	161042	2379025660	80824667500	5574115	KSQ
038070	KR7038070009	서린바이오	KOSDAQ	우량기업부	9280	1	40	0.43	9180	9340	9150	39274	361972230	80742273280	8700676	KSQ
004100	KR7004100004	태양금속	KOSPI		2200	2	-20	-0.9	2220	2230	2150	254008	558000710	80740000000	36700000	STK
049480	KR7049480007	오픈베이스	KOSDAQ	우량기업부	2565	2	-65	-2.47	2635	2635	2565	219099	565843110	80598412395	31422383	KSQ
006090	KR7006090005	사조오양	KOSPI		8540	2	-120	-1.39	8650	8670	8540	5004	43004140	80470191060	9422739	STK
101170	KR7101170009	우림피티에스	KOSDAQ	벤처기업부	5950	2	-50	-0.83	5910	5950	5880	59855	353685000	80325000000	13500000	KSQ
237820	KR7237820006	플레이디	KOSDAQ	중견기업부	6240	2	-400	-6.02	6450	6510	6240	126779	803564240	80041353600	12827140	KSQ
260660	KR7260660006	알리코제약	KOSDAQ	우량기업부	5220	2	-30	-0.57	5210	5250	5180	14146	73551520	80007049620	15327021	KSQ
097800	KR7097800007	윈팩	KOSDAQ	중견기업부	1342	2	-65	-4.62	1365	1378	1300	1271383	1698100271	79962393632	59584496	KSQ
338100	KR7338100001	NH프라임리츠	KOSPI		4285	2	-10	-0.23	4290	4300	4270	20869	89366340	79958100000	18660000	STK
378800	KR7378800007	샤페론	KOSDAQ	기술성장기업부	3465	2	-5	-0.14	3430	3485	3390	112494	385687990	79941122415	23071031	KSQ
002140	KR7002140002	고려산업	KOSPI		3200	1	30	0.95	3170	3255	3170	219084	705919640	79806160000	24939425	STK
017480	KR7017480005	삼현철강	KOSDAQ	우량기업부	5080	2	-10	-0.2	5090	5100	4780	50589	250473540	79770681200	15702890	KSQ
258610	KR7258610005	케일럼	KOSDAQ	벤처기업부	2975	2	-35	-1.16	2980	3050	2880	150830	443704370	79691720675	26787133	KSQ
024800	KR7024800005	유성티엔에스	KOSDAQ	우량기업부	2150	3	0	0.0	2110	2160	2110	24894	52820095	79661395800	37051812	KSQ
290720	KR7290720002	푸드나무	KOSDAQ	중견기업부	5940	2	-240	-3.88	6030	7420	5940	617374	4166118250	79614164520	13403058	KSQ
284620	KR7284620002	카이노스메드	KOSDAQ	기술성장기업부	2850	1	110	4.01	2700	3480	2650	1510092	4630271150	79578828600	27922396	KSQ
222160	KR7222160004	NPX	KOSDAQ	관리종목(소속부없음)	8040	0	0	0.0	0	0	0	0	0	79551289560	9894439	KSQ
